Word,Error
বর্জ্য,বর্জ
পার্সিক,পারশিক
ভাষাকে,ভাশাকে
আবেস্তিক,আবেসতিক
রানওয়েতে,রুনওয়ায়তে
পিছলে,পিস্লে
কোরিয়ার,করিয়ার
সীমান্ত,শিমান্ত
সীমান্ত,শিমান্তে
নিরপত্তার,নিরাপতটার
মাইন,মায়ীন
পোতা,পেতা
নিরসনের,নিরশনের
কামরাঙ্গীরচরে,কাম্রাংরারছরে
খেলাফত,খেলাফোত
কামরাঙ্গীরচর,কাম্রাংরারছরে
মাদবরবাজার,মাদবরবাঁজার
মানববন্ধনের,মানববনধনের
সম্পৃক্তদের,সম্প্রিক্তদের
শান্তির,শানতির
শান্তির,সান্তির
শর্ট,শট
সার্কিটের,সারকিটের
ভাগ্যবান,ভাজ্ঞবান
ফুটবলারকে,ফুতবলারকে
তুরস্কের,তুরশকের
যুদ্ধবিধ্বস্ত,জুদ্ধবিদ্দস্ত
লেবানন,লেয়াবনন
বিপুলসংখ্যক,বিপুলশঙ্খক
উদ্বাস্তুকে,উদবাস্তুকে
উদ্বাস্তুপ্রবাহ,উদবাস্তুপ্রবাহ
জার্মানি,জারমানি
বললেই,বল্লেই
সংগঠনকে,শংগথনকে
জানাইনি,জানায়নি
বিদেশী,বিদেশি
ফুটবলারের,ফুতবলারের
রেজিস্ট্রেশনের,রেগিস্ত্রাশনের
সাবিনার,সাঁবিনার
লিগেই,লীগেই
মুমিনুল,মমিনুল
মিঠুন,মিথুন
মাহমুদউল্লাহ,মাহমুদউল্লাহ্‌
মাহমুদউল্লাহ,মাহ্মুদুল্লাহ
জায়েদ,জায়েধ
মার্চকে,মারচকে
দিবস,দিবশ
ক্লারা,কালারা
জেটকিন,জেতকিন
অন্যদের,অন্নদের
মধ্যেও,মদ্ধেও
মধ্যেও,মধোও
মধ্যেও,মদ্ধেঅ
বণ্টিত,বন্তিত
চক্রটিই,ছক্রতিই
সংস্কারের,শন্সকারের
ঝুলে,জুলে
নিষ্পত্তিতে,নিশপত্তিতে
আইনজীবীদেরও,আয়িনজিবিদেরও
স্মিথও,ইশ্মিথও
মৌসুমের,মউশুমের
ত্রিমুর্তির,ত্রিমুরতির
লড়বেন,লরবেন
স্মিথ,ইশ্মিথ
এনকোয়ারার,এনকয়ারার
ট্যাবলয়েড,তাব্লএদ
পত্রিকায়,পতরিকায়
জেফ,যেফ
বেজোসের,বজসের
লরেন,লড়েন
সানচেজের,সানছেজের
প্রণয়ঘটিত,প্রনয়ঘটিত
রাইড,রাইদ
শেয়ারকারীরা,সেয়ারকারিরা
শেয়ারিং,সেয়ারিং
হোসনে,হস্নে
আরা,আড়া
বছরনিউজিল্যান্ডে,বসরনেওজিলান্দএ
কনসাল,কনশাল
সংখ্যাটি,শংখাতি
একধরনের,আকধরনের
বিভ্রান্তি,বিবভ্রান্তি
ভুয়া,ভুআ
পাত্রীকে,পাত্রিকে
প্রতারণার,প্রতারনার
যুবকরা,জুবকরা
চক্রটির,ছক্রতির
সর্বশান্ত,শরবশান্ত
অ্যাপটিতে,আপটিতে
মোড,মোদ
রঙের,রঙ্গের
গাঢ়,গাড়
বিধানসভা,বীধানশভা
জনরায়,জনড়ায়
অন্যায়কে,অন্নায়কে
অবান্তর,অবানতর
লক্ষণীয়,লক্ষনিও
শ্রেণীকরণের,শ্রেনিকরনের
প্রবক্তারা,প্রবকতারা
রেসিজম,রেশিজম
ফ্যাসিজমকে,ফাশিজমকে
ডানপন্থী,দানপন্থি
চিন্তার,চিনতার
ঘাপলাটা,ঘাপ্লাটা
কমিউনিস্টদের,কমইওনিষ্টদের
ফ্যাসিজমের,ফাশিজমের
ছায়া,চায়া
পার্লামেন্টে,পারলমেন্ত
পার্লামেন্টে,পারলামেন্তে
পার্লামেন্টে,পারলিয়ামেন্ত
লোকের,লকের
দায়বদ্ধতাও,দায়বদধতাও
রংপুরের,রংপুরেড়
মাশরাফিদের,মাসরাফিদেড়
মুশফিকের,মূষফিকের
নবাব,ণবাব
বহলবাড়ীয়া,বহলবারিয়া
খাড়াড়া,খারারা
অনুশীলন,অনুশিলণ
অনুশীলন,অনুশিলন
কেনিংটনের,কেনিংটণের
ওভালে,অভালে
যজ্ঞ,জজ্ঞ
চিৎকার,চীৎকার
চিৎকার,চিতকার
লম্পট,লমপট
লম্পট,লম্পত
শাহীন,শাহিন
আফ্রিদির,আফ্রিদিড়
ম্যাক্সি,মাক্সি
অত্যাচারে,অত্তাচারে
রাখাইন,রাখাইণ
রোহিঙ্গার,রহিঙ্গার
বৈষ্যম্যের,বইশমমের
স্টেশনে,স্টেষনে
চাকরীর,চাকরির
সময়কালটাতে,শময়কালটাতে
যেসখানে,যেযেখাঁনে
পড়েছিলেন,পরেচিলেন
কশিনার,কমিসনার
সংবর্ধনাও,সঙবরধনাও
চতুর্থবার,চতুরথোবার
আসনটি,আশনটি
পরীক্ষাটি,পরিক্ষাটি
জেল,যেল
এয়ারপোর্টে,এয়াড়পোর্টে
চমৎকারভাবে,ছমতকারভাবে
অর্ডারের,অরদেরের
ধ্সই,ধসি
টার্নিং,তুরনিং
মিয়ানমারে,মিয়ান্মারে
বিদ্রোহী,বিদ্রহি
গ্রুপগুলোকে,গ্রউপগুলকে
বর্মি,ব্রমি
মিজো,মিজ
বিচ্ছিন্নতাবাদীদের,বিচ্ছিন্নতাবাদিদের
চালিয়েছিল,ছালিয়েছিল
বন্যপ্রাণী,বন্নপ্রানি
কচ্ছপগুলোর,কচ্ছপগুলর
আড়াইশ,আরাইশ
আটটি,আত্তি
ফলপ্রসূ,ফল্প্রশু
ফলপ্রসূ,ফল্প্রশ
ফলপ্রসূ,ফল্প্রস
রাজনীতিকেরা,রাজনিতিকেরা
প্রতীকগুলো,প্রতিকগুল
নামানো,নামান
বোঝাপড়াটা,বঝাপরাতা
হত্যাকারীর,হত্তাকারির
র্যাবের,জারবের
